date,close
2023-01-02,178.28623962402344
2023-01-03,183.49668884277344
2023-01-04,176.90988159179688
2023-01-05,183.1034698486328
2023-01-06,180.9897918701172
2023-01-09,182.66107177734372
2023-01-10,177.45059204101562
2023-01-11,177.94215393066406
2023-01-12,174.7962188720703
2023-01-13,173.86227416992188
2023-01-16,172.584228515625
2023-01-17,168.9958953857422
2023-01-18,169.53659057617188
2023-01-19,164.47360229492188
2023-01-20,166.93138122558594
2023-01-23,164.57191467285156
2023-01-24,158.0342559814453
2023-01-25,155.28155517578125
2023-01-26,155.28155517578125
2023-01-27,148.1049041748047
2023-01-30,147.26927185058594
2023-01-31,153.11874389648438
2023-02-01,145.8928985595703
2023-02-02,152.8238067626953
2023-02-03,154.7408447265625
2023-02-06,160.73780822753906
2023-02-07,160.73780822753906
2023-02-08,163.9820556640625
2023-02-09,165.2109375
2023-02-10,166.3906707763672
2023-02-13,163.49049377441406
2023-02-14,162.8023223876953
2023-02-15,160.93441772460938
2023-02-16,159.16482543945312
2023-02-17,155.9697265625
2023-02-20,156.06805419921875
2023-02-21,156.1663818359375
2023-02-22,150.8575897216797
2023-02-23,151.20167541503906
2023-02-24,150.56265258789062
2023-02-27,149.77618408203125
2023-02-28,153.217041015625
2023-03-01,158.32919311523438
2023-03-02,158.23089599609375
2023-03-03,163.8837432861328
2023-03-06,163.09725952148438
2023-03-07,163.09725952148438
2023-03-08,162.5565643310547
2023-03-09,156.9528350830078
2023-03-10,152.28309631347656
2023-03-13,144.3690948486328
2023-03-14,143.533447265625
2023-03-15,139.4535675048828
2023-03-16,139.06031799316406
2023-03-17,138.71624755859375
2023-03-20,134.7838134765625
2023-03-21,139.1586456298828
2023-03-22,141.12484741210938
2023-03-23,137.92974853515625
2023-03-24,132.81761169433594
2023-03-27,134.14480590820312
2023-03-28,133.06336975097656
2023-03-29,133.5057830810547
2023-03-30,133.5057830810547
2023-03-31,138.71624755859375
2023-04-03,142.1571044921875
2023-04-04,142.1571044921875
2023-04-05,138.322998046875
2023-04-06,141.22315979003906
2023-04-07,141.22315979003906
2023-04-10,141.4689178466797
2023-04-11,142.1079559326172
2023-04-12,142.89443969726562
2023-04-13,144.61488342285156
2023-04-14,144.61488342285156
2023-04-17,151.74240112304688
2023-04-18,151.9390106201172
2023-04-19,146.9251708984375
2023-04-20,147.07264709472656
2023-04-21,145.15557861328125
2023-04-24,148.9405517578125
2023-04-25,150.46435546875
2023-04-26,150.75929260253906
2023-04-27,156.6579132080078
2023-04-28,159.0665283203125
2023-05-01,159.0665283203125
2023-05-02,151.98817443847656
2023-05-03,152.23394775390625
2023-05-04,152.72549438476562
2023-05-05,146.43362426757812
2023-05-08,149.92364501953125
2023-05-09,148.89137268066406
2023-05-10,147.85910034179688
2023-05-11,148.0557403564453
2023-05-12,144.81149291992188
2023-05-15,149.87448120117188
2023-05-16,146.9251708984375
2023-05-17,142.2062530517578
2023-05-18,139.6501922607422
2023-05-19,141.56724548339844
2023-05-22,140.78074645996094
2023-05-23,144.95895385742188
2023-05-24,142.99273681640625
2023-05-25,144.5657196044922
2023-05-26,145.84376525878906
2023-05-29,151.15252685546875
2023-05-30,160.2462615966797
2023-05-31,159.36146545410156
2023-06-01,165.65333557128906
2023-06-02,166.29234313964844
2023-06-05,170.27394104003906
2023-06-06,172.5350799560547
2023-06-07,172.78085327148438
2023-06-08,170.5196990966797
2023-06-09,171.79774475097656
2023-06-12,174.9436798095703
2023-06-13,175.63185119628906
2023-06-14,170.42140197753906
2023-06-15,163.83457946777344
2023-06-16,170.42140197753906
2023-06-19,169.0450439453125
2023-06-20,169.73321533203125
2023-06-21,169.24166870117188
2023-06-22,164.1295166015625
2023-06-23,163.68711853027344
2023-06-26,163.1464080810547
2023-06-27,171.2570343017578
2023-06-28,173.02664184570312
2023-06-29,173.02664184570312
2023-06-30,178.87611389160156
2023-07-03,181.0880889892578
2023-07-04,179.4168243408203
2023-07-05,187.4291229248047
2023-07-06,183.84078979492188
2023-07-07,181.57965087890625
2023-07-10,182.1695251464844
2023-07-11,190.6242218017578
2023-07-12,193.8684844970703
2023-07-13,194.5074920654297
2023-07-14,208.02520751953125
2023-07-17,222.8209381103516
2023-07-18,215.34934997558597
2023-07-19,209.4998779296875
2023-07-20,215.93919372558597
2023-07-21,217.85626220703125
2023-07-24,218.24948120117188
2023-07-25,219.5275421142578
2023-07-26,235.15892028808597
2023-07-27,228.67042541503903
2023-07-28,230.1450958251953
2023-07-31,224.00067138671875
2023-08-01,220.8055725097656
2023-08-02,216.6765289306641
2023-08-03,217.4630126953125
2023-08-04,212.44918823242188
2023-08-07,212.3508758544922
2023-08-08,216.6765289306641
2023-08-09,217.2172393798828
2023-08-10,220.4614715576172
2023-08-11,218.6427459716797
2023-08-14,219.8716278076172
2023-08-15,219.8716278076172
2023-08-16,214.36624145507807
2023-08-17,215.34934997558597
2023-08-18,213.61703491210935
2023-08-21,216.3887176513672
2023-08-22,219.16038513183597
2023-08-23,227.87136840820312
2023-08-24,226.8814849853516
2023-08-25,228.01986694335935
2023-08-28,229.65316772460935
2023-08-29,231.1379852294922
2023-08-30,238.71060180664065
2023-08-31,236.3348693847656
2023-09-01,235.6419677734375
2023-09-04,232.1773681640625
2023-09-05,233.51370239257807
2023-09-06,231.1379852294922
2023-09-07,233.2662353515625
2023-09-08,230.24710083007807
2023-09-11,230.34608459472656
2023-09-12,215.5968170166016
2023-09-13,225.44615173339844
2023-09-14,226.28756713867188
2023-09-15,230.79151916503903
2023-09-18,227.92086791992188
2023-09-19,227.92086791992188
2023-09-20,229.0592193603516
2023-09-21,224.06033325195312
2023-09-22,230.6430511474609
2023-09-25,235.3449859619141
2023-09-26,235.2955017089844
2023-09-27,242.9176177978516
2023-09-28,238.90858459472656
2023-09-29,250.1932678222656
2023-10-02,250.1932678222656
2023-10-03,253.01443481445312
2023-10-04,246.77816772460935
2023-10-05,239.84896850585935
2023-10-06,244.99636840820312
2023-10-09,241.38330078125
2023-10-10,246.03575134277344
2023-10-11,243.4125518798828
2023-10-12,244.20445251464844
2023-10-13,243.85801696777344
2023-10-16,241.2348175048828
2023-10-17,243.21458435058597
2023-10-18,239.1065673828125
2023-10-19,243.1650848388672
2023-10-20,241.927734375
2023-10-23,228.1683349609375
2023-10-24,228.1683349609375
2023-10-25,223.1694183349609
2023-10-26,214.16148376464844
2023-10-27,223.91183471679688
2023-10-30,220.69471740722656
2023-10-31,218.2199859619141
2023-11-01,215.9927520751953
2023-11-02,219.704833984375
2023-11-03,226.43603515625
2023-11-06,228.11883544921875
2023-11-07,230.29656982421875
2023-11-08,237.72071838378903
2023-11-09,237.17628479003903
2023-11-10,237.42376708984372
2023-11-13,243.3135681152344
2023-11-14,243.3135681152344
2023-11-15,250.04478454589844
2023-11-16,251.9750518798828
2023-11-17,232.42483520507807
2023-11-20,226.78250122070312
2023-11-21,233.7611846923828
2023-11-22,231.7319183349609
2023-11-23,236.4338836669922
2023-11-24,232.12786865234372
2023-11-27,232.12786865234372
2023-11-28,235.3449859619141
2023-11-29,235.2955017089844
2023-11-30,232.22686767578125
2023-12-01,230.74203491210935
2023-12-04,239.99745178222656
2023-12-05,244.10548400878903
2023-12-06,250.44073486328125
2023-12-07,253.55886840820312
2023-12-08,264.9920654296875
2023-12-11,273.9010009765625
2023-12-12,271.0303039550781
2023-12-13,275.68280029296875
2023-12-14,279.2463684082031
2023-12-15,289.4916687011719
2023-12-18,284.4432678222656
2023-12-19,283.3544006347656
2023-12-20,265.19000244140625
2023-12-21,272.713134765625
2023-12-22,269.6940002441406
2023-12-25,269.6940002441406
2023-12-26,257.9143371582031
2023-12-27,260.09210205078125
2023-12-28,266.1799011230469
2023-12-29,276.47467041015625
2024-01-01,281.7210693359375
2024-01-02,278.0585021972656
2024-01-03,282.0180358886719
2024-01-04,283.3049011230469
2024-01-05,284.5917358398437
2024-01-08,281.6221008300781
2024-01-09,278.2565002441406
2024-01-10,280.68170166015625
2024-01-11,292.015869140625
2024-01-12,289.1452331542969
2024-01-15,289.7391662597656
2024-01-16,290.7290344238281
2024-01-17,279.93927001953125
2024-01-18,267.12030029296875
2024-01-19,262.5668334960937
2024-01-22,262.5668334960937
2024-01-23,250.7872009277344
2024-01-24,257.17193603515625
2024-01-25,252.5689849853516
2024-01-26,252.5689849853516
2024-01-29,252.47000122070312
2024-01-30,252.9154510498047
2024-01-31,257.9143371582031
2024-02-01,263.8536376953125
2024-02-02,262.1213684082031
2024-02-05,262.7153015136719
2024-02-06,262.36883544921875
2024-02-07,258.7557678222656
2024-02-08,252.86595153808597
2024-02-09,257.2709350585937
2024-02-12,241.2843017578125
2024-02-13,248.2135009765625
2024-02-14,251.1831512451172
2024-02-15,256.4295349121094
2024-02-16,259.6961669921875
2024-02-19,258.55780029296875
2024-02-20,260.5375671386719
2024-02-21,255.8356170654297
2024-02-22,263.8536376953125
2024-02-23,265.8829345703125
2024-02-26,270.0899353027344
2024-02-27,262.7648010253906
2024-02-28,253.21240234375
2024-02-29,257.5184020996094
2024-03-01,264.10113525390625
2024-03-04,270.7333374023437
2024-03-05,253.26190185546875
2024-03-06,250.3912353515625
2024-03-07,253.3114013671875
2024-03-08,253.3114013671875
2024-03-11,246.03575134277344
2024-03-12,247.025634765625
2024-03-13,228.11883544921875
2024-03-14,223.2189178466797
2024-03-15,221.882568359375
2024-03-18,222.17953491210935
2024-03-19,225.74313354492188
2024-03-20,230.9400177001953
2024-03-21,240.0469512939453
2024-03-22,239.9479522705078
2024-03-25,239.9479522705078
2024-03-26,237.67123413085935
2024-03-27,235.6419677734375
2024-03-28,237.8692169189453
2024-03-29,237.8692169189453
2024-04-01,245.1943359375
2024-04-02,248.01551818847656
2024-04-03,250.04478454589844
2024-04-04,252.0740509033203
2024-04-05,251.9750518798828
2024-04-08,252.9154510498047
2024-04-09,256.1820373535156
2024-04-10,257.0729675292969
2024-04-11,257.0729675292969
2024-04-12,255.7366180419922
2024-04-15,248.46096801757807
2024-04-16,241.38330078125
2024-04-17,241.38330078125
2024-04-18,243.4620513916016
2024-04-19,251.5791015625
2024-04-22,255.63763427734372
2024-04-23,260.2406005859375
2024-04-24,259.59716796875
2024-04-25,260.29010009765625
2024-04-26,262.7153015136719
2024-04-29,260.2406005859375
2024-04-30,257.6668701171875
2024-05-01,257.6668701171875
2024-05-02,264.3486022949219
2024-05-03,261.8738708496094
2024-05-06,251.5791015625
2024-05-07,243.51153564453125
2024-05-08,244.99636840820312
2024-05-09,237.4732360839844
2024-05-10,241.38330078125
2024-05-13,242.47216796875
2024-05-14,246.53070068359372
2024-05-15,247.17410278320312
2024-05-16,249.10438537597656
2024-05-17,249.2033843994141
2024-05-20,249.2033843994141
2024-05-21,247.5205841064453
2024-05-22,248.80743408203125
2024-05-23,251.77708435058597
2024-05-24,252.0245513916016
2024-05-27,250.7872009277344
2024-05-28,248.95591735839844
2024-05-29,245.93675231933597
2024-05-30,240.0469512939453
2024-05-31,243.21458435058597
2024-06-03,258.6072692871094
2024-06-04,221.93206787109372
2024-06-05,241.7297515869141
2024-06-06,241.2348175048828
2024-06-07,248.70843505859372
2024-06-10,250.44073486328125
2024-06-11,251.0841522216797
2024-06-12,256.3602600097656
2024-06-13,257.2016296386719
2024-06-14,255.0239105224609
2024-06-17,255.0239105224609
2024-06-18,257.18182373046875
2024-06-19,263.4180908203125
2024-06-20,264.38818359375
2024-06-21,260.95330810546875
2024-06-24,254.02410888671875
2024-06-25,251.1534576416016
2024-06-26,255.04368591308597
2024-06-27,260.29998779296875
2024-06-28,260.3197937011719
2024-07-01,261.92340087890625
2024-07-02,255.63763427734372
2024-07-03,266.82330322265625
2024-07-04,263.45770263671875
2024-07-05,260.09210205078125
2024-07-08,251.0841522216797
2024-07-09,243.9569854736328
2024-07-10,241.33380126953125
2024-07-11,242.9176177978516
2024-07-12,243.56103515625
2024-07-15,243.90750122070312
2024-07-16,241.38330078125
2024-07-17,241.38330078125
2024-07-18,240.14593505859372
2024-07-19,237.918701171875
2024-07-22,239.99745178222656
2024-07-23,233.365234375
2024-07-24,235.54296875
2024-07-25,227.87136840820312
2024-07-26,234.9954833984375
2024-07-29,234.4474639892578
2024-07-30,236.29075622558597
2024-07-31,234.3478240966797
2024-08-01,230.28260803222656
2024-08-02,226.0778961181641
2024-08-05,213.603271484375
2024-08-06,211.1521759033203
2024-08-07,213.54348754882807
2024-08-08,214.36050415039065
2024-08-09,216.06431579589844
2024-08-12,215.396728515625
2024-08-13,213.47373962402344
2024-08-14,204.92481994628903
2024-08-15,204.92481994628903
2024-08-16,206.35960388183597
2024-08-19,207.82427978515625
2024-08-20,217.9275360107422
2024-08-21,227.2735595703125
2024-08-22,229.2264404296875
2024-08-23,223.5271759033203
2024-08-26,227.403076171875
2024-08-27,230.4021759033203
2024-08-28,226.73550415039065
2024-08-29,225.9583282470703
2024-08-30,226.6259002685547
2024-09-02,226.96466064453125
2024-09-03,225.22100830078125
2024-09-04,216.11412048339844
2024-09-05,215.1775360107422
2024-09-06,211.4510955810547
2024-09-09,209.2690277099609
2024-09-10,212.90579223632807
2024-09-11,208.9302520751953
2024-09-12,212.84600830078125
2024-09-13,213.44384765625
2024-09-16,214.14129638671875
2024-09-17,215.49636840820312
2024-09-18,210.6440277099609
2024-09-19,208.7509002685547
2024-09-20,212.0688323974609
2024-09-23,213.4637756347656
2024-09-24,210.4447479248047
2024-09-25,207.0072479248047
2024-09-26,207.2463836669922
2024-09-27,206.76812744140625
2024-09-30,203.53985595703125
2024-10-01,202.4538116455078
2024-10-02,202.4538116455078
2024-10-03,198.50814819335935
2024-10-04,196.97373962402344
2024-10-07,189.77989196777344
2024-10-08,195.29981994628903
2024-10-09,195.36956787109372
2024-10-10,199.9728240966797
2024-10-11,203.6693878173828
2024-10-14,205.9510803222656
2024-10-15,207.9637756347656
2024-10-16,209.93658447265625
2024-10-17,201.7164764404297
2024-10-18,204.51629638671875
2024-10-21,175.50181579589844
2024-10-22,166.5941925048828
2024-10-23,165.2490997314453
2024-10-24,165.31883239746094
2024-10-25,161.3333282470703
2024-10-28,165.94656372070312
2024-10-29,172.4927520751953
2024-10-30,174.97373962402344
2024-10-31,169.1349639892578
2024-11-01,175.3224639892578
2024-11-04,171.3369598388672
2024-11-05,170.61956787109375
2024-11-06,172.7916717529297
2024-11-07,170.69927978515625
2024-11-08,164.6911163330078
2024-11-11,161.29348754882812
2024-11-12,159.1014404296875
2024-11-13,151.56883239746094
2024-11-14,154.16937255859375
2024-11-15,154.16937255859375
2024-11-18,157.8161163330078
2024-11-19,155.61412048339844
2024-11-20,155.61412048339844
2024-11-21,155.6639404296875
2024-11-22,156.82969665527344
2024-11-25,157.7364044189453
2024-11-26,157.53713989257812
2024-11-27,157.48731994628906
2024-11-28,156.9193878173828
2024-11-29,154.41847229003906
2024-12-02,155.39492797851562
2024-12-03,162.1204833984375
2024-12-04,172.771728515625
2024-12-05,173.58877563476562
2024-12-06,174.0271759033203
2024-12-09,170.7391357421875
2024-12-10,177.43478393554688
2024-12-11,178.40127563476562
2024-12-12,173.0108642578125
2024-12-13,172.62228393554688
2024-12-16,171.90489196777344
2024-12-17,166.4447479248047
2024-12-18,165.27899169921875
2024-12-19,163.73460388183594
2024-12-20,152.2364044189453
2024-12-23,154.4483642578125
2024-12-24,162.71829223632812
2024-12-25,162.71829223632812
2024-12-26,161.82156372070312
2024-12-27,159.28079223632812
2024-12-30,156.25181579589844
2024-12-31,157.4275360107422
2025-01-01,157.228271484375
2025-01-02,158.54347229003906
2025-01-03,162.20018005371094
2025-01-06,166.18568420410156
2025-01-07,165.41848754882812
2025-01-08,161.07427978515625
2025-01-09,157.80616760253906
2025-01-10,153.65127563476562
2025-01-13,148.91848754882812
2025-01-14,153.36231994628906
2025-01-15,156.28170776367188
2025-01-16,157.915771484375
2025-01-17,154.55796813964844
2025-01-20,157.60687255859375
2025-01-21,157.69656372070312
2025-01-22,154.49818420410156
2025-01-23,155.40489196777344
2025-01-24,155.16575622558594
2025-01-27,149.3867645263672
2025-01-28,154.99636840820312
2025-01-29,157.3079833984375
2025-01-30,161.91123962402344
2025-01-31,164.17300415039062
2025-02-03,163.75453186035156
2025-02-04,165.55796813964844
2025-02-05,170.23098754882812
2025-02-06,167.73007202148438
2025-02-07,168.8858642578125
2025-02-10,167.62046813964844
2025-02-11,162.46920776367188
2025-02-12,159.84872436523438
2025-02-13,163.9538116455078
2025-02-14,156.25181579589844
2025-02-17,155.23550415039062
2025-02-18,150.42300415039062
2025-02-19,160.4963836669922
2025-02-20,159.55978393554688
2025-02-21,161.99095153808594
2025-02-24,160.396728515625
2025-02-25,157.86595153808594
2025-02-26,157.86595153808594
2025-02-27,162.27989196777344
2025-02-28,157.76629638671875
2025-03-03,154.6077880859375
2025-03-04,153.96014404296875
2025-03-05,157.64674377441406
2025-03-06,161.90127563476562
2025-03-07,163.19654846191406
2025-03-10,160.4365997314453
2025-03-11,155.11593627929688
2025-03-12,155.39492797851562
2025-03-13,155.75363159179688
2025-03-14,155.75363159179688
2025-03-17,153.7708282470703
2025-03-18,153.7708282470703
2025-03-19,166.62408447265625
2025-03-20,163.97373962402344
2025-03-21,167.69021606445312
2025-03-24,174.48550415039062
2025-03-25,174.5552520751953
2025-03-26,178.2816925048828
2025-03-27,176.26902770996094
2025-03-28,172.90126037597656
2025-03-31,172.90126037597656
2025-04-01,175.60145568847656
2025-04-02,170.70924377441406
2025-04-03,174.74456787109375
2025-04-04,175.04347229003906
2025-04-07,169.14492797851562
2025-04-08,169.1349639892578
2025-04-09,168.05886840820312
2025-04-10,168.05886840820312
2025-04-11,172.8713836669922
2025-04-14,172.8713836669922
2025-04-15,180.63314819335935
2025-04-16,182.0978240966797
2025-04-17,182.97463989257807
2025-04-18,182.97463989257807
2025-04-21,191.3342437744141
2025-04-22,188.83334350585935
2025-04-23,190.9755401611328
2025-04-24,197.5914764404297
2025-04-25,187.40850830078125
2025-04-28,206.34963989257807
2025-04-29,202.4139404296875
2025-04-30,199.64401245117188
2025-05-01,199.64401245117188
2025-05-02,200.221923828125
2025-05-05,203.6295318603516
2025-05-06,196.4755401611328
2025-05-07,200.7001800537109
2025-05-08,195.64854431152344
2025-05-09,196.1068878173828
2025-05-12,205.07427978515625
2025-05-13,206.98731994628903
2025-05-14,208.9800720214844
2025-05-15,208.8505401611328
2025-05-16,211.90940856933597
2025-05-19,211.03260803222656
2025-05-20,207.4755401611328
2025-05-21,207.0869598388672
2025-05-22,207.13677978515625
2025-05-23,209.18931579589844
2025-05-26,203.8786163330078
2025-05-27,210.17572021484372
2025-05-28,206.7382354736328
2025-05-29,215.0181121826172
2025-05-30,212.2980194091797
2025-06-02,213.08514404296875
2025-06-03,210.31521606445312
2025-06-04,211.7001800537109
2025-06-05,206.1403961181641
2025-06-06,216.84149169921875
2025-06-09,229.4556121826172
2025-06-10,221.0661163330078
2025-06-11,219.51177978515625
2025-06-12,222.1521759033203
2025-06-13,219.43206787109372
2025-06-16,216.35325622558597
2025-06-17,217.8577880859375
2025-06-18,227.6023406982422
2025-06-19,223.0289764404297
2025-06-20,227.20379638671875
2025-06-23,233.1422119140625
2025-06-24,235.95199584960935
2025-06-25,234.86593627929688
2025-06-26,236.54981994628903
2025-06-27,238.5126800537109
2025-06-30,247.5797119140625
2025-07-01,259.077880859375
2025-07-02,248.36685180664065
2025-07-03,251.74456787109372
2025-07-04,252.9202880859375
2025-07-07,253.6974639892578
2025-07-08,249.0443878173828
2025-07-09,259.6657409667969
2025-07-10,253.72735595703125
2025-07-11,263.2029113769531
2025-07-14,262.4257202148437
2025-07-15,262.3061828613281
2025-07-16,268.16485595703125
2025-07-17,267.3876647949219
2025-07-18,262.1866149902344
2025-07-21,260.1739196777344
2025-07-22,254.5543365478516
2025-07-23,257.9819030761719
2025-07-24,255.47100830078125
2025-07-25,253.55796813964844
2025-07-28,252.34239196777344
2025-07-29,254.8233642578125
2025-07-30,260.8016357421875
2025-07-31,265.8632202148437
2025-08-01,258.1612243652344
2025-08-04,264.3885803222656
2025-08-05,264.7373352050781
2025-08-06,259.1077880859375
2025-08-07,266.1322631835937
2025-08-08,260.7518310546875
2025-08-11,257.5634155273437
2025-08-12,252.43206787109372
2025-08-13,252.88043212890625
2025-08-14,250.9375
2025-08-15,250.9375
2025-08-18,258.3106994628906
2025-08-19,260.8016357421875
2025-08-20,255.67030334472656
2025-08-21,253.22915649414065
2025-08-22,252.2327880859375
2025-08-25,255.8695526123047
2025-08-26,254.47462463378903
2025-08-27,254.47462463378903
2025-08-28,249.94113159179688
2025-08-29,260.1041564941406
2025-09-01,263.9402160644531
2025-09-02,268.3242492675781
2025-09-03,269.021728515625
2025-09-04,264.8369445800781
2025-09-05,275.0
2025-09-08,273.0
2025-09-09,273.45001220703125
2025-09-10,272.3999938964844
2025-09-11,270.04998779296875
